,Date,High,Low,Close
15063,29/08/1984,1243.04,1222.5,1226.92
15064,30/08/1984,1231.89,1218.64,1223.28
15065,31/08/1984,1226.7,1213.89,1224.38
15066,04/09/1984,1222.39,1206.93,1212.35
15067,05/09/1984,1215.88,1199.65,1209.03
15068,06/09/1984,1226.04,1208.7,1218.86
15069,07/09/1984,1226.59,1201.63,1207.38
15070,10/09/1984,1214.33,1191.81,1202.52
15071,11/09/1984,1221.07,1196.33,1197.99
15072,12/09/1984,1206.6,1189.82,1200.31
15073,13/09/1984,1232.11,1196.0,1228.25
15074,14/09/1984,1248.23,1227.92,1237.52
15075,17/09/1984,1248.01,1226.26,1237.08
15076,18/09/1984,1239.95,1221.18,1226.26
15077,19/09/1984,1234.1,1206.05,1213.01
15078,20/09/1984,1221.73,1202.52,1216.54
15079,21/09/1984,1231.01,1197.0,1201.74
15080,24/09/1984,1216.43,1196.0,1205.06
15081,25/09/1984,1216.87,1192.8,1207.16
15082,26/09/1984,1222.06,1199.98,1212.12
15083,27/09/1984,1225.27,1211.35,1216.76
15084,28/09/1984,1217.98,1200.09,1206.71
15085,01/10/1984,1208.15,1192.36,1198.98
15086,02/10/1984,1207.38,1188.6,1191.36
15087,03/10/1984,1195.78,1174.69,1182.86
15088,04/10/1984,1195.01,1181.1,1187.39
15089,05/10/1984,1196.33,1176.57,1182.53
15090,08/10/1984,1183.08,1170.49,1177.89
15091,09/10/1984,1188.16,1171.93,1175.13
15092,10/10/1984,1182.97,1158.24,1177.23
15093,11/10/1984,1189.93,1170.61,1183.08
15094,12/10/1984,1198.43,1181.1,1190.7
15095,15/10/1984,1209.58,1186.73,1202.96
15096,16/10/1984,1209.36,1192.25,1197.77
15097,17/10/1984,1208.59,1185.62,1195.89
15098,18/10/1984,1226.7,1185.73,1225.38
15099,19/10/1984,1246.02,1213.56,1225.93
15100,22/10/1984,1230.34,1210.8,1217.2
15101,23/10/1984,1226.7,1206.71,1213.01
15102,24/10/1984,1223.06,1205.17,1216.43
15103,25/10/1984,1223.61,1206.05,1211.02
15104,26/10/1984,1213.45,1197.77,1204.95
15105,29/10/1984,1207.49,1195.01,1201.41
15106,30/10/1984,1224.6,1200.42,1217.31
15107,31/10/1984,1219.63,1201.52,1207.38
15108,01/11/1984,1224.38,1204.51,1217.09
15109,02/11/1984,1225.82,1208.26,1216.65
15110,05/11/1984,1233.11,1212.57,1229.24
15111,06/11/1984,1247.46,1227.03,1244.15
15112,07/11/1984,1245.69,1223.72,1233.22
15113,08/11/1984,1237.52,1220.3,1228.69
15114,09/11/1984,1238.63,1215.65,1218.97
15115,12/11/1984,1223.72,1209.25,1219.19
15116,13/11/1984,1222.17,1203.07,1206.6
15117,14/11/1984,1215.88,1198.98,1206.93
15118,15/11/1984,1214.22,1198.54,1206.16
15119,16/11/1984,1213.01,1186.73,1187.94
15120,19/11/1984,1197.44,1180.76,1185.29
15121,20/11/1984,1202.41,1184.3,1195.12
15122,21/11/1984,1207.05,1185.07,1201.52
15123,23/11/1984,1224.49,1204.28,1220.3
15124,26/11/1984,1224.49,1206.16,1212.35
15125,27/11/1984,1226.92,1204.62,1220.19
15126,28/11/1984,1224.71,1203.51,1205.39
15127,29/11/1984,1206.6,1188.16,1193.46
15128,30/11/1984,1197.77,1181.1,1188.94
15129,03/12/1984,1192.25,1173.37,1182.42
15130,04/12/1984,1192.58,1178.67,1185.07
15131,05/12/1984,1187.17,1166.85,1171.6
15132,06/12/1984,1178.67,1159.23,1170.49
15133,07/12/1984,1177.78,1160.0,1163.21
15134,10/12/1984,1179.0,1154.7,1172.26
15135,11/12/1984,1183.86,1167.51,1178.33
15136,12/12/1984,1183.97,1170.38,1175.13
15137,13/12/1984,1183.52,1162.65,1168.84
15138,14/12/1984,1187.28,1165.64,1175.91
15139,17/12/1984,1182.31,1164.53,1176.79
15140,18/12/1984,1213.23,1182.31,1211.57
15141,19/12/1984,1223.61,1201.52,1208.04
15142,20/12/1984,1219.52,1198.87,1203.29
15143,21/12/1984,1210.14,1186.84,1198.98
15144,24/12/1984,1214.44,1199.2,1210.14
15145,26/12/1984,1213.89,1201.74,1208.92
15146,27/12/1984,1214.22,1199.09,1202.52
15147,28/12/1984,1210.47,1196.11,1204.17
15148,31/12/1984,1215.55,1199.2,1211.57
15149,02/01/1985,1212.46,1194.35,1198.87
15150,03/01/1985,1207.93,1185.18,1189.82
15151,04/01/1985,1192.69,1178.67,1184.96
15152,07/01/1985,1198.32,1182.86,1190.59
15153,08/01/1985,1199.54,1184.08,1191.7
15154,09/01/1985,1209.47,1190.26,1202.74
15155,10/01/1985,1225.93,1195.56,1223.5
15156,11/01/1985,1229.35,1210.91,1218.09
15157,14/01/1985,1238.18,1210.36,1234.54
15158,15/01/1985,1243.71,1223.06,1230.79
15159,16/01/1985,1241.17,1220.74,1230.68
15160,17/01/1985,1234.65,1219.74,1228.69
15161,18/01/1985,1237.63,1219.52,1227.36
15162,21/01/1985,1266.45,1226.7,1261.37
15163,22/01/1985,1277.27,1252.87,1259.5
15164,23/01/1985,1278.27,1252.54,1274.73
15165,24/01/1985,1287.99,1264.58,1270.43
15166,25/01/1985,1284.67,1262.04,1276.06
15167,28/01/1985,1290.97,1264.24,1277.83
15168,29/01/1985,1295.49,1266.89,1292.62
15169,30/01/1985,1305.1,1278.93,1287.88
15170,31/01/1985,1293.4,1272.64,1286.77
15171,01/02/1985,1286.11,1269.77,1277.72
15172,04/02/1985,1294.94,1268.99,1290.08
15173,05/02/1985,1301.13,1278.6,1285.23
15174,06/02/1985,1294.5,1275.07,1280.59
15175,07/02/1985,1297.04,1279.81,1290.08
15176,08/02/1985,1297.15,1281.36,1289.97
15177,11/02/1985,1291.74,1268.66,1276.06
15178,12/02/1985,1283.13,1266.34,1276.61
15179,13/02/1985,1304.66,1274.51,1297.92
15180,14/02/1985,1307.53,1283.68,1287.88
15181,15/02/1985,1296.27,1275.07,1282.02
15182,19/02/1985,1287.43,1273.52,1280.59
15183,20/02/1985,1292.51,1272.53,1283.13
15184,21/02/1985,1287.1,1272.64,1279.04
15185,22/02/1985,1286.55,1269.99,1275.84
15186,25/02/1985,1283.13,1263.91,1277.5
15187,26/02/1985,1293.18,1272.31,1286.11
15188,27/02/1985,1295.27,1274.4,1281.03
15189,28/02/1985,1288.32,1271.42,1284.01
15190,01/03/1985,1309.96,1282.69,1299.36
15191,04/03/1985,1304.55,1283.13,1289.53
15192,05/03/1985,1300.02,1281.03,1291.85
15193,06/03/1985,1296.93,1275.51,1280.37
15194,07/03/1985,1283.24,1265.46,1271.53
15195,08/03/1985,1280.81,1264.13,1269.66
15196,11/03/1985,1277.05,1260.93,1268.55
15197,12/03/1985,1279.48,1262.48,1271.75
15198,13/03/1985,1278.27,1257.62,1261.7
15199,14/03/1985,1269.21,1254.2,1260.05
15200,15/03/1985,1266.67,1245.14,1247.35
15201,18/03/1985,1260.93,1242.82,1249.67
15202,19/03/1985,1274.18,1245.69,1271.09
15203,20/03/1985,1277.39,1257.84,1265.24
15204,21/03/1985,1278.93,1257.62,1268.22
15205,22/03/1985,1277.39,1261.7,1267.45
15206,25/03/1985,1268.33,1252.87,1259.94
15207,26/03/1985,1267.56,1252.1,1259.72
15208,27/03/1985,1270.87,1255.96,1264.91
15209,28/03/1985,1275.51,1256.63,1260.71
15210,29/03/1985,1270.65,1255.85,1266.78
15211,01/04/1985,1276.28,1260.49,1272.75
15212,02/04/1985,1280.15,1261.48,1265.68
15213,03/04/1985,1268.11,1251.55,1258.06
15214,04/04/1985,1264.24,1248.34,1259.05
15215,08/04/1985,1267.01,1246.02,1252.98
15216,09/04/1985,1262.04,1246.58,1253.86
15217,10/04/1985,1269.1,1252.1,1259.94
15218,11/04/1985,1274.85,1257.18,1263.69
15219,12/04/1985,1270.43,1257.29,1265.68
15220,15/04/1985,1272.42,1257.84,1266.78
15221,16/04/1985,1276.61,1256.96,1269.55
15222,17/04/1985,1277.5,1263.47,1272.31
15223,18/04/1985,1281.91,1260.82,1265.13
15224,19/04/1985,1272.53,1258.5,1266.56
15225,22/04/1985,1273.63,1257.62,1266.56
15226,23/04/1985,1282.91,1261.15,1278.71
15227,24/04/1985,1286.44,1269.88,1278.49
15228,25/04/1985,1289.2,1272.53,1284.78
15229,26/04/1985,1290.3,1270.54,1275.18
15230,29/04/1985,1277.94,1257.4,1259.72
15231,30/04/1985,1266.23,1245.8,1258.06
15232,01/05/1985,1262.81,1239.07,1242.05
15233,02/05/1985,1251.21,1235.53,1242.27
15234,03/05/1985,1253.86,1238.3,1247.24
15235,06/05/1985,1256.4,1241.39,1247.79
15236,07/05/1985,1261.37,1243.15,1252.76
15237,08/05/1985,1258.94,1239.51,1249.78
15238,09/05/1985,1265.57,1246.58,1260.27
15239,10/05/1985,1282.46,1261.59,1274.18
15240,13/05/1985,1283.57,1268.77,1277.5
15241,14/05/1985,1288.65,1267.67,1273.3
15242,15/05/1985,1283.57,1265.46,1273.52
15243,16/05/1985,1285.11,1270.1,1278.05
15244,17/05/1985,1295.83,1271.42,1285.34
15245,20/05/1985,1310.37,1292.23,1304.88
15246,21/05/1985,1316.08,1297.49,1309.7
15247,22/05/1985,1308.92,1294.35,1303.76
15248,23/05/1985,1307.8,1290.99,1296.71
15249,24/05/1985,1305.67,1291.11,1301.97
15250,28/05/1985,1312.84,1293.23,1301.52
15251,29/05/1985,1308.36,1292.79,1302.98
15252,30/05/1985,1314.18,1293.91,1305.78
15253,31/05/1985,1320.79,1298.72,1315.41
15254,03/06/1985,1325.04,1304.21,1310.93
15255,04/06/1985,1321.24,1304.44,1313.17
15256,05/06/1985,1331.77,1312.61,1323.36
15257,06/06/1985,1330.53,1311.94,1323.48
15258,07/06/1985,1331.99,1312.95,1316.42
15259,10/06/1985,1322.58,1307.24,1318.44
15260,11/06/1985,1323.81,1308.02,1313.84
15261,12/06/1985,1318.21,1300.74,1306.34
15262,13/06/1985,1308.13,1285.39,1290.1
15263,14/06/1985,1305.44,1288.88,1300.96
15264,17/06/1985,1303.99,1288.75,1298.39
15265,18/06/1985,1312.39,1293.68,1304.77
15266,19/06/1985,1312.72,1293.57,1297.38
15267,20/06/1985,1305.44,1287.75,1299.73
15268,21/06/1985,1326.83,1293.79,1324.48
15269,24/06/1985,1326.72,1307.8,1320.56
15270,25/06/1985,1338.82,1314.07,1323.03
15271,26/06/1985,1329.19,1314.74,1323.81
15272,27/06/1985,1338.71,1321.8,1332.21
15273,28/06/1985,1341.17,1326.16,1335.46
15274,01/07/1985,1342.18,1322.58,1337.14
15275,02/07/1985,1343.75,1329.19,1334.01
